,0
1284,2818454.4170979387
1285,2800056.4579426413
1286,2762798.9115906036
1287,2709903.577073469
1288,2679356.0202922025
1289,2705463.7379779797
1290,2673800.737129552
1291,2661036.709792826
1292,2642480.735344771
1293,2617979.0681881607
1294,2597249.3387812874
1295,2601513.015260989
1296,2637216.3312359266
1297,2654222.8059050064
1298,2659249.0998824565
1299,2704285.624297866
1300,2722358.5567802875
1301,2731987.488971463
1302,2755742.886268513
1303,2763450.1977803214
1304,2755294.5940621654
1305,2758670.192078081
1306,2747954.86874955
1307,2753282.0831449097
1308,2730223.535789728
1309,2752974.6039699735
1310,2752811.3956177398
1311,2728345.90124917
1312,2753644.7393612447
1313,2663570.3042683653
1314,2724542.6892000344
1315,2712542.033818308
1316,2699910.206920152
1317,2651392.8966158926
1318,2613167.2349190945
1319,2632315.7481697956
1320,2600653.665616843
1321,2563854.9346123063
1322,2575436.4688425427
1323,2629653.011411572
1324,2629961.7311051004
1325,2653145.404761311
1326,2665116.417126618
1327,2674105.379060791
1328,2634764.737026855
1329,2679884.886628703
1330,2709109.033211509
1331,2709000.7505622106
1332,2746181.598245597
1333,2727753.644265238
1334,2746448.27849133
1335,2744928.829950742
1336,2753346.3822033927
1337,2764313.3812064873
1338,2722057.398443484
1339,2720539.026111592
1340,2739853.5246425346
1341,2721830.814255792
1342,2694013.446033728
1343,2693348.435272551
1344,2649547.8736074134
1345,2695531.573593775
1346,2714211.969585153
1347,2765709.9056343804
1348,2741129.5020648534
1349,2743584.493021797
1350,2704548.341081747
1351,2694569.8557992
1352,2709393.3437924697
1353,2724352.82087131
1354,2698330.327969143
1355,2698240.680568324
1356,2683179.844549592
1357,2706239.2051668568
1358,2741408.926703203
1359,2731905.990312119
1360,2773159.485476136
1361,2790984.084474645
1362,2786308.52975181
1363,2757232.845206635
1364,2756472.837435466
1365,2759605.225766074
1366,2738149.369826225
1367,2747836.186333183
1368,2756208.1853921176
1369,2779330.200914853
1370,2812630.4430625304
1371,2818089.7873854726
1372,2823149.0595391523
1373,2824082.97990059
1374,2818594.65541603
1375,2824051.6451092623
1376,2818235.1506891525
1377,2807937.21436097
1378,2826251.066246119
1379,2832824.0571326716
1380,2845783.8823078102
1381,2849385.2279337463
1382,2840053.221758978
1383,2845370.273309063
1384,2831701.103432144
1385,2829088.4569498235
1386,2837548.29182656
1387,2829596.563830529
1388,2850854.331691805
1389,2849577.678447076
1390,2819439.313620223
1391,2819992.7237996818
1392,2796897.1313084173
1393,2780299.86137395
1394,2778831.33523679
1395,2782423.1063570497
1396,2798660.38011654
1397,2803265.9335866277
1398,2825720.8629526887
1399,2823455.492678105
1400,2795551.615967796
1401,2757885.028059392
1402,2769376.602387945
1403,2741100.312455473
1404,2746953.82797065
1405,2775812.3151860633
1406,2756041.732360364
1407,2794956.1902008546
1408,2769250.7766179065
1409,2753569.499878449
1410,2724858.967212417
1411,2758082.0537064243
1412,2771232.6930097085
1413,2786367.8953289567
1414,2745355.4569640937
1415,2733239.5606677085
1416,2751253.7224513222
1417,2739338.7258660924
1418,2720608.181265001
1419,2666229.3147610137
1420,2654600.908623172
1421,2663991.1617816295
1422,2650151.8148724805
1423,2632642.487846694
1424,2612418.860830454
1425,2661818.008647417
1426,2637328.3946138946
1427,2677135.323160664
1428,2689028.063821803
1429,2654328.658401295
1430,2689684.2788478057
1431,2713784.5423507052
1432,2714750.1152660213
1433,2750165.1866936544
1434,2732940.3909334885
1435,2782436.9843309904
1436,2801204.8661586684
1437,2795425.674797879
1438,2772181.1838107402
1439,2771374.163070497
1440,2777045.0341165815
1441,2790003.196000048
1442,2815587.9776890003
1443,2848594.292796323
1444,2851858.401579835
1445,2857571.957781741
1446,2855877.5418623528
1447,2845688.6995588983
1448,2844508.6614364297
1449,2831887.5192659283
1450,2838091.764538838
1451,2831358.2482974576
1452,2840806.6403990816
1453,2863326.150307377
1454,2846824.4826063323
1455,2853782.4776322385
1456,2821171.819406082
1457,2831245.561275324
1458,2791843.222696621
1459,2779271.210170222
1460,2760497.993603097
1461,2774575.4813487115
1462,2748149.3535543378
1463,2690699.347339798
1464,2680149.461352463
1465,2649395.7281226325
1466,2625369.3697529556
1467,2632317.2769748173
1468,2569000.2777159195
1469,2572899.137782815
1470,2580923.177773939
1471,2509448.26678201
1472,2510762.436508176
1473,2585617.8016749187
1474,2553263.259462879
1475,2601928.9304135055
1476,2616843.7841863288
1477,2650825.4728819067
1478,2638427.538296179
1479,2614547.8375890506
1480,2652291.4700832707
1481,2665799.236425711
1482,2682334.196818963
1483,2746736.085337427
1484,2722759.502600961
1485,2705548.688607016
1486,2741360.4229794284
1487,2752026.47600488
1488,2727206.448140463
1489,2744282.4208061714
1490,2750119.980525757
1491,2720585.5084714433
1492,2748335.056062887
1493,2756653.4557830733
1494,2780770.495800632
1495,2832228.7547691045
1496,2828599.0315179727
1497,2834841.9700013134
1498,2894293.9907146646
1499,2915710.677266089
1500,2933357.810760683
1501,2949365.117417675
1502,2970468.3371813823
1503,2954920.6682746825
1504,2942647.003981962
1505,2927718.5409379806
1506,2931400.1497344747
1507,2898386.3712990726
1508,2950836.1321875188
1509,2943684.6748364707
1510,2895977.1754999217
1511,2906493.1403445858
1512,2931197.850706546
1513,2859414.3292116057
1514,2788457.56640416
1515,2851648.6529617324
1516,2840281.093690106
1517,2918675.3853267585
1518,2917685.7573377397
1519,2951208.8868061327
1520,2959345.997088738
1521,2964316.622923865
1522,2934593.690398997
1523,2923753.7549190368
1524,2859727.3673273795
1525,2862505.598592484
1526,2889932.753561034
1527,2964765.7318622433
1528,2932237.458699372
1529,2961125.4639287554
1530,2992975.1819870607
1531,2964458.641739245
1532,3018321.3637284026
1533,3062277.3491908214
1534,3095837.9691153406
1535,3096150.2115690364
1536,3118288.188247795
1537,3152969.241626596
1538,3212819.319749051
1539,3268404.8942036354
1540,3199728.996827743
1541,3193647.001012881
1542,3183580.9496146375
1543,3146892.1544606276
1544,3189810.7183222547
1545,3214259.4582604696
1546,3224121.9177954826
1547,3236694.633850367
1548,3224301.018078803
1549,3166450.5371605647
1550,3187406.9969266783
1551,3188463.919557866
1552,3227884.798859298
1553,3241762.743466279
1554,3226936.0770423342
1555,3221447.923011173
1556,3254313.918790383
1557,3286705.818892237
1558,3292986.083679486
1559,3330036.866409913
1560,3331643.2806832236
1561,3336056.655220076
1562,3354554.344068869
1563,3371945.1062099654
1564,3383737.4077834403
1565,3345375.5561096743
1566,3372173.364607193
1567,3398259.6921615126
1568,3400924.1291110506
1569,3399333.97323417
1570,3389136.769709326
1571,3495884.753291679
1572,3500018.5050133276
1573,3549191.5545579223
1574,3643318.411579658
1575,3596632.0104153166
1576,3583539.8231584504
1577,3548709.6276205974
1578,3564525.6401323997
1579,3521519.0590331513
1580,3558725.563992318
1581,3518505.614720437
1582,3497617.206902601
1583,3513780.368822292
1584,3570868.95737525
1585,3540515.828273362
1586,3547126.1630192245
1587,3543964.3880901835
1588,3584267.9504203005
1589,3574847.4356460418
1590,3602080.3165541575
1591,3667289.2652375647
1592,3649547.513903055
1593,3618393.1268382333
1594,3634604.2834065496
1595,3566826.780903122
1596,3490293.9927769634
1597,3526621.8362610773
1598,3523494.221986625
1599,3500948.892621644
1600,3469565.465199904
1601,3490356.4541396736
1602,3579648.992841472
1603,3504933.646529918
1604,3377839.954028575
1605,3383506.181358261
1606,3424276.015282798
1607,3341842.4977165097
1608,3334556.8743414334
1609,3337775.371634246
1610,3429544.875268108
1611,3405912.9462428684
1612,3355389.3590399264
1613,3330137.869574345
1614,3391883.661785121
1615,3369148.2488542586
1616,3410602.2196461516
1617,3475448.974832877
1618,3455363.2231797553
1619,3492127.795963036
1620,3485614.3686943385
1621,3432202.4491641754
1622,3480625.4657488735
1623,3438555.2656701994
1624,3363156.9118254744
1625,3377629.9375233827
1626,3342738.4525013547
1627,3346697.295531035
1628,3345989.793247388
1629,3302218.715460813
1630,3265157.248085058
1631,3251647.075178544
1632,3308756.095440342
1633,3337916.765958919
1634,3293412.3044966245
1635,3228472.051731102
1636,3251662.26064683
1637,3213872.0543673155
1638,3255211.421139406
1639,3239473.2896895115
1640,3343229.687391594
1641,3355051.2247181563
1642,3345059.772472335
1643,3328653.108011204
1644,3324531.350333022
1645,3218009.3854154865
1646,3165231.7793966886
1647,3247092.2440048805
1648,3211641.62341191
1649,3207844.434423876
1650,3160382.65126261
1651,3108831.9626109796
1652,3123917.96977534
1653,3194958.0892578783
1654,3258099.064156761
1655,3313817.0196855487
1656,3313535.131290286
1657,3314682.1426660367
1658,3369948.2067057923
1659,3367502.797703141
1660,3378655.7650861326
1661,3332081.3226097543
1662,3306111.0764348097
1663,3291749.428522987
1664,3259165.7342126
1665,3191655.859987672
1666,3226296.853661365
1667,3235470.1100278245
1668,3275413.0671715704
1669,3279946.886778207
1670,3322727.2436045683
1671,3335096.8091358743
1672,3384930.8966192207
1673,3382070.1209450066
1674,3340559.4496044954
1675,3381186.8591192514
1676,3296105.2387837246
1677,3203280.111156517
1678,3256245.432796211
1679,3260975.6828914904
1680,3251730.4729266446
1681,3260573.3455812074
1682,3197847.200446424
1683,3122061.9426706824
1684,3034406.3098025993
1685,2899642.5443121227
1686,3024281.536213732
1687,2997357.3675037595
1688,3078664.991520805
1689,3074749.241242937
1690,3070986.2370709586
1691,3003525.562493176
1692,3012780.2976798457
1693,3081255.4007737245
1694,2999501.9845185797
1695,3000699.5355433454
1696,3039680.298514064
1697,3048779.9936498012
1698,3039125.7422322207
1699,3007975.7392704412
1700,3001738.607486587
1701,3007537.761506684
1702,3020662.2903174385
1703,3006430.2986555053
1704,2919553.3043617727
1705,2872162.312330236
1706,2742315.1458601127
1707,2781612.2340044947
1708,2741975.947251649
1709,2790484.0241640764
1710,2733208.3439682624
1711,2721852.393889954
1712,2762513.2397039277
1713,2725511.212747452
1714,2724285.416851291
1715,2794878.0010236297
1716,2815451.7204261655
1717,2832957.3855294758
1718,2845138.0785988686
1719,2886976.3728551962
1720,2894086.799803542
1721,2874465.365727793
1722,2850251.2174577373
1723,2872661.9585542483
1724,2874772.4873925364
1725,2884625.203729556
1726,2864289.5850289003
1727,2881895.2395606576
1728,2959982.940212828
1729,3059574.685220487
1730,3062665.859143088
1731,3048961.4043764034
1732,3104725.7240472147
1733,3110869.4961563037
1734,3127586.304990777
1735,3155877.175421973
1736,3147273.201603453
1737,3106112.2872348195
1738,3117616.2040028158
1739,3130031.732246824
1740,3078395.891451687
1741,3083360.7943727258
1742,3116065.9827016937
1743,3136053.417307806
1744,3107113.5640073647
1745,3119498.2970277728
1746,3186652.6087153438
1747,3185530.287784624
1748,3225521.6532290652
1749,3244569.8314800616
1750,3233457.1349017457
1751,3206443.8244639398
1752,3271010.2825574456
1753,3315294.170090446
1754,3307678.2037350363
1755,3347031.9642733303
1756,3319707.959995212
1757,3292982.2960466864
1758,3177717.211127089
1759,3169161.178266202
1760,3205538.6131098093
1761,3151660.5053012925
1762,3136585.866843073
1763,3130907.5917930626
1764,3065509.60402122
1765,3010338.0054499917
1766,3085165.6797500486
1767,3079576.7455442306
1768,3145663.505827164
1769,3115200.933972694
1770,3088932.3856827035
1771,3088375.973050785
1772,3147872.558325216
1773,3146889.173276095
1774,3127516.631810275
1775,3191007.7802286344
1776,3163018.901000654
1777,3032662.568243987
1778,3042934.653731714
1779,3022831.2653603717
1780,2950843.3916823464
1781,2931895.4126043105
1782,2911984.8800831027
1783,2957636.9032286704
1784,2950502.5735597196
1785,2925278.0805483283
1786,2854393.030281624
1787,2845669.2397741275
1788,2879155.331770551
1789,2804864.8483178644
1790,2856445.6714740153
1791,2921480.3962740344
1792,2925212.0959357675
1793,3018495.735307847
1794,3040492.8586912
1795,2958998.999652748
1796,3018570.8927692138
1797,3007174.134253765
1798,2966177.1752247945
1799,2920263.5121764936
1800,2899877.873321112
1801,2870782.5140842977
1802,2782344.484698098
1803,2756842.2012158926
1804,2794061.6932697203
1805,2708318.2092241556
1806,2763526.7533580167
1807,2833186.201645671
1808,2825389.3943431126
1809,2896437.916666637
1810,2910397.266653403
1811,2888476.7834837534
1812,2943285.1145367566
1813,2904393.2186667426
1814,2829979.9617403597
1815,2894338.6736582904
1816,2949939.1240524417
1817,2934897.8035996743
1818,2994892.435422584
1819,3001522.780194812
1820,3004305.880175466
1821,3038185.1451364513
1822,3017571.4713435946
1823,2988056.3466974096
1824,3003320.3617826602
1825,2933630.037594686
1826,3018292.1880695177
1827,3081795.2877501715
1828,3064243.3793322816
1829,3082004.4494516747
1830,3067474.8412591564
1831,3084585.152187139
1832,3078804.290438754
1833,3099823.142372115
1834,3105964.360309951
1835,3057388.7130929865
1836,3074697.3926093015
1837,3112516.274971178
1838,3096424.415835247
1839,3044688.5359190875
1840,3072869.3581781797
1841,3019270.891339079
1842,3050138.702637253
1843,3017080.928849141
1844,3048679.454868627
1845,3044165.520250283
1846,3044433.3864983045
1847,3107551.852690919
1848,3124638.935095158
1849,3117461.3200048367
1850,3128968.8763029417
1851,3193330.109164547
1852,3218698.8107596682
1853,3207764.8742264216
1854,3222390.6476364937
1855,3198071.880221934
1856,3186570.922782574
1857,3203930.581488167
1858,3210337.431023455
1859,3135868.8364712023
1860,3155242.5382227553
1861,3124519.2441671244
1862,3120022.4154865267
1863,3127257.470748712
1864,3153168.055383523
1865,3190197.875691413
1866,3218662.3808291866
1867,3207420.7770470125
1868,3177987.949543647
1869,3231700.482268867
1870,3219476.006959544
1871,3232710.3724325555
1872,3229714.0904767993
1873,3263709.163789386
1874,3257597.424440231
1875,3322227.920993971
1876,3366976.534674653
1877,3382782.442660145
1878,3405559.049340573
1879,3406428.284423605
1880,3379896.031092461
1881,3385492.0992886564
1882,3370869.7545875316
1883,3344656.0044070156
1884,3359636.6880283854
1885,3405327.599129836
1886,3375232.2617681124
1887,3350466.306619604
1888,3275550.996302548
1889,3216170.2145228055
1890,3168466.658781706
1891,3198802.860010276
1892,3172539.108250049
1893,3208409.8710816195
1894,3302072.0780806825
1895,3321205.2147211162
1896,3338531.8785033203
1897,3386869.9522463493
1898,3196151.629287216
1899,3111577.6902422435
1900,3182937.7451805566
1901,3248461.1326022656
1902,3264655.2304335674
1903,3276727.0943955733
1904,3267497.152452559
1905,3220173.5539429993
1906,3168307.2239244306
1907,3187548.24817602
1908,3232766.830855353
1909,3319954.364154436
1910,3335321.799689427
1911,3323693.7109725033
1912,3346860.4204908414
1913,3359474.0995755764
1914,3359490.180508495
1915,3344522.2361891177
1916,3405170.2105409093
1917,3399346.7803709456
1918,3402883.018550716
1919,3413991.5946199144
1920,3440979.9776920527
1921,3470091.9965195716
1922,3475120.036372258
1923,3494740.335434757
1924,3505752.6727378336
1925,3466756.7561587826
1926,3473411.0341342334
1927,3550771.0709327715
1928,3578049.889275119
1929,3592710.20775325
1930,3665352.7584880083
1931,3660355.070824282
1932,3705581.5044410434
1933,3689180.7628134442
1934,3692667.871137274
1935,3639353.2177040577
1936,3608896.4696202273
1937,3629103.6933328467
1938,3635142.093245422
1939,3618421.1980359205
1940,3648643.4110135813
1941,3652767.3503921265
1942,3620614.4913917356
1943,3639630.9789785873
1944,3630824.832903387
1945,3654233.296844011
1946,3623641.6887063705
1947,3613151.9227306005
1948,3678249.928177055
1949,3670967.111397317
1950,3669925.734614682
1951,3686364.4030324924
1952,3641823.5833824235
1953,3573492.0489254138
1954,3556218.4136531497
1955,3515677.4272138714
1956,3522828.8146689986
1957,3570109.4471899355
1958,3531427.8188958075
1959,3550517.961352873
1960,3552937.5439915988
1961,3553265.6868243064
1962,3633396.981772667
1963,3622040.9497552123
1964,3548059.4546322403
1965,3548021.49241542
1966,3563153.6641390133
1967,3531141.76004861
1968,3551037.0408377983
1969,3561067.822457904
1970,3534153.305503822
1971,3537040.3541432633
1972,3521044.5886179926
1973,3564886.5748806745
1974,3536509.1662476896
1975,3508139.726642655
1976,3487183.520746551
1977,3547419.2108369702
1978,3523876.5241001192
1979,3570516.214429444
1980,3564475.23611384
1981,3589942.400514265
1982,3591453.090250028
1983,3609770.8159798807
1984,3595395.7627051747
1985,3564595.8713664794
1986,3531952.188368615
1987,3500996.603263288
1988,3507397.769911192
1989,3451104.223010297
1990,3436662.793640671
1991,3441422.0840161736
1992,3416974.7007235
1993,3475566.326304101
1994,3478840.484737791
1995,3528258.1834906614
1996,3559236.516814747
1997,3559312.792117084
1998,3563732.7697540266
1999,3578050.0034125475
2000,3570769.6860688506
2001,3565821.452171684
2002,3549641.6204818534
2003,3558182.5129662333
2004,3566633.5573336347
2005,3568555.887517479
2006,3571049.7468982316
2007,3590306.3545659995
2008,3564908.191313813
2009,3577361.4032105925
2010,3570919.309180409
2011,3522181.8337255875
2012,3518792.811986307
2013,3576283.5191144543
2014,3596979.97693845
2015,3648739.020073353
2016,3689051.8156943084
2017,3730295.6960798465
2018,3716292.0964718545
2019,3744495.953817158
2020,3741255.4301202656
2021,3739464.3359344527
2022,3744250.6704793433
2023,3755969.802082466
2024,3762101.4149953127
2025,3778846.4733931134
2026,3792504.7994717113
2027,3789366.9433021443
2028,3803192.345930266
2029,3799252.1809753473
2030,3801097.4186583874
2031,3809217.9210623233
2032,3862048.5424025557
2033,3832255.8410723167
2034,3830440.579956595
2035,3848611.2034885045
2036,3857831.5574837215
2037,3857544.5522684758
2038,3884192.9387717536
2039,3891296.8309519356
2040,3850722.4859822146
2041,3878438.848883369
2042,3858715.227573176
2043,3854810.5036503565
2044,3874374.396850187
2045,3852034.2707387297
2046,3863080.292096079
2047,3837393.964139549
2048,3842823.2749102553
2049,3896258.7896089214
2050,3914251.6653951006
2051,3903466.4053162886
2052,3871970.676104851
2053,3836256.406590198
2054,3941774.6060498017
2055,3935484.2728109187
2056,3929706.7252497063
2057,3893097.1587827336
2058,3940826.9370094575
2059,3951610.1824409477
2060,3969065.118613568
2061,3956150.3039487754
2062,3985546.8472179105
2063,3994844.260843737
2064,4008457.4400351965
2065,4006844.85969519
2066,4012116.819212109
2067,4035227.2161138533
2068,4101203.4769885223
2069,4098476.962332311
2070,4086139.507878938
2071,4053516.858947102
2072,4057245.0992837674
2073,4068129.56037598
2074,4139238.8987451014
2075,4127238.8251676024
2076,4104383.9660636503
2077,4085486.350747605
2078,4086917.5484505924
2079,4082491.8658217806
2080,4071794.9902706854
2081,4051925.2411572407
2082,4060820.70636048
2083,4071689.2458971827
2084,4082864.434727149
2085,4107380.870429858
2086,4112092.6250802795
2087,4111508.345017573
2088,4064533.194729901
2089,4033210.4423636813
2090,4076321.863594007
2091,4086186.9248702396
2092,4053393.0810382394
2093,4104394.040422299
2094,4120494.140745332
2095,4150283.661402122
2096,4177011.14798867
2097,4156232.219633432
2098,4185614.1917709545
2099,4171333.1929061175
2100,4181573.68653176
2101,4189389.0500697847
2102,4172508.2108190632
2103,4168952.007247407
2104,4169135.7451879606
2105,4157015.6929551773
2106,4122023.513149718
2107,4102283.5682976707
2108,4114982.341016267
2109,4103433.5762516274
2110,4242872.439162488
2111,4276584.834073168
2112,4287481.868714226
2113,4269405.015217561
2114,4262560.937608673
2115,4303583.524008596
2116,4300861.073619624
2117,4320639.8347196905
2118,4329568.106850345
2119,4326076.016421106
2120,4359861.90989305
2121,4346809.800029487
2122,4366437.280565973
2123,4379723.211646842
2124,4381340.2179071745
2125,4394344.180887303
2126,4345351.124004959
2127,4302304.897157257
2128,4294649.422495226
2129,4278993.01095455
2130,4268260.426001484
2131,4274596.78051966
2132,4260110.460151303
2133,4265101.025190484
2134,4274161.495340276
2135,4271997.689510296
2136,4290013.216989781
2137,4298629.792752897
2138,4377855.1835626485
2139,4377562.424945036
2140,4319365.484187271
2141,4308272.999420948
2142,4319646.449355651
2143,4354902.748020298
2144,4294163.197189711
2145,4308966.191266454
2146,4320683.935599353
2147,4289289.36318945
2148,4283487.872807989
2149,4331576.349337146
2150,4302417.106229006
2151,4287697.595981136
2152,4322255.1915503675
2153,4305378.205858839
2154,4318983.5202133525
2155,4273868.014657492
2156,4244660.424989996
2157,4174837.0166948023
2158,4171566.8386988374
2159,4221950.604801272
2160,4196861.637876738
2161,4199583.587915958
2162,4158144.693566482
2163,4165313.420996177
2164,4186265.705857608
2165,4175055.453256726
2166,4249758.747803009
2167,4221585.420255656
2168,4219058.793636187
2169,4179232.2737352066
2170,4142704.7406939794
2171,4122052.731838929
2172,4144815.054408173
2173,4088584.3731456287
2174,4085953.739585362
2175,4113523.1956193275
2176,4101315.101802865
2177,4090966.3651370145
2178,4067794.0804676344
2179,4040446.9001445915
2180,4092434.6232315884
2181,4105532.452661384
2182,4059972.7786518964
2183,4059875.0863965983
2184,4051244.9896477154
2185,4074187.933253195
2186,4030725.151851082
2187,3983357.8113444946
2188,3980916.507050802
2189,4017246.4720018934
2190,4015199.2324913605
2191,4056374.7046480114
2192,4041588.5344165615
2193,4023410.9626732348
2194,4012034.459454943
2195,4062272.34999259
2196,4040342.8492113687
2197,4034088.4576051864
2198,4021835.3067346015
2199,4019885.0798613024
2200,3955864.4402381326
2201,3980238.4947289643
2202,4012627.3883013753
2203,4030199.1674002004
2204,4027166.2268253295
2205,4042267.1400428144
2206,4055893.642225911
2207,4066374.296637003
2208,4064162.43146006
2209,4138496.1679556547
2210,4139811.798904266
2211,4173346.596588907
2212,4180560.2422833447
2213,4167762.7608457906
2214,4171383.403260064
2215,4153694.487716211
2216,4140424.7880189675
2217,4162593.4230001476
2218,4161892.263802952
2219,4175776.9921323624
2220,4206932.593813292
2221,4226582.180822326
2222,4201424.503189091
2223,4221464.966321719
2224,4246081.067332775
2225,4246138.920463489
2226,4272012.312907883
2227,4250099.817566007
2228,4250631.23278477
2229,4258275.022934648
2230,4247170.426102521
2231,4257580.243273641
2232,4280404.311289505
2233,4288371.502853775
2234,4292234.796185943
2235,4263412.027490323
2236,4269158.00866338
2237,4254678.312952017
2238,4224932.013437097
2239,4216281.820476724
2240,4204993.1868289625
2241,4172151.309947849
2242,4248366.68401935
2243,4294495.813547472
2244,4328683.248248276
2245,4328617.472407963
2246,4399424.558164871
2247,4395771.431957626
2248,4393255.884857859
2249,4390820.266196301
2250,4376642.818042421
2251,4377737.091523494
2252,4300452.35618855
2253,4254557.615259572
2254,4252365.9141092785
2255,4236719.51202708
2256,4202933.9063069355
2257,4229976.476681445
2258,4219909.831490987
2259,4207525.6122571025
2260,4235445.8110259175
2261,4199468.6343192635
2262,4195861.146711547
2263,4206835.08088858
2264,4187554.064319493
2265,4205216.137357665
2266,4228217.792226089
2267,4214567.811604546
2268,4174216.3074979354
2269,4224549.156816015
2270,4202531.394606119
2271,4193787.971372968
2272,4208733.588204133
2273,4230331.929666274
2274,4245964.805568761
2275,4249301.644609075
2276,4221954.637158154
2277,4212010.366934041
2278,4239060.503785818
2279,4327387.578461988
2280,4300794.545878724
