,0
624,-3733.0578482956626
625,-6021.210048343986
626,11077.622230452718
627,3559.744517976651
628,30930.973423893796
629,-17933.061967639485
630,-18670.850307181943
631,6095.790228425758
632,11166.87272500107
633,10087.462919238955
634,31201.828542407835
635,10580.792613955913
636,10526.88206711295
637,3965.3470522458665
638,5858.214734958019
639,5427.594200053718
640,18270.825638895854
641,-9080.034638039302
642,-36710.75076333061
643,-13930.140020434745
644,26534.1784329426
645,-13354.099371805089
646,14002.46774949762
647,-30341.379877466243
648,20796.917652392993
649,1431.103940790752
650,1224.6111939831171
651,14352.385122874985
652,4440.124298925977
653,-3517.903647030238
654,-32399.123707130086
655,-19066.127089533256
656,-13209.199812662555
657,-37376.74572047149
658,-46177.83134918893
659,-52454.432938471204
660,-64204.35231527453
661,-41531.025071806274
662,-77821.05483401543
663,25726.000371360453
664,-64033.78585459315
665,47157.13173586945
666,47552.28375155968
667,-8017.045642137295
668,-5665.004011793295
669,-10608.138213776052
670,-80047.33854589914
671,-26172.927791735157
672,-7597.767409977503
673,14753.014503559796
674,37848.67340923636
675,-16255.512320190901
676,-5591.7570057902485
677,19105.08671437693
678,7809.798391055549
679,37259.13350278186
680,-3661.359864481259
681,-55320.69564946508
682,-67100.02244569105
683,3972.2669699578546
684,63302.51621653489
685,-9984.156713213772
686,-56434.581553415395
687,-31978.894146062667
688,14037.054121971363
689,33466.14590745093
690,39453.921587263234
691,30385.32301425864
692,-42669.60942924395
693,38054.178501108196
694,-19634.548199618235
695,-68919.49219232122
696,-10051.377604545793
697,14616.48710166174
698,78537.80682720942
699,-6222.228746935725
700,4961.628754681908
701,-31599.016922334442
702,-81600.71243076003
703,55296.1805518365
704,42692.88964831969
705,18664.17683904292
706,41401.592955102446
707,1384.5662542651407
708,27558.25409170054
709,-12423.538255993975
710,16314.242059256649
711,-16644.092234321637
712,19992.197268447606
713,-5234.262188419234
714,-26673.46742785466
715,44806.91582585615
716,26241.48520393786
717,-11720.036734500667
718,14857.213563078316
719,81403.99901440134
720,16845.891035079723
721,-45412.39723549946
722,-60244.50861428352
723,47960.92165858112
724,41303.97200800828
725,-27621.093851320446
726,-21979.332395040896
727,21017.19042246975
728,-29146.40119313891
729,10296.696013660869
730,36590.830442948034
731,-18843.906476638746
732,-7618.514995562611
733,-16498.56078954786
734,-5326.6602355146315
735,-19486.700851201313
736,-53479.90176726063
737,-1691.4155722414143
738,-24793.298414870864
739,-7040.257431487087
740,7494.916475182166
741,62874.58819298982
742,16334.206030376721
743,70916.02116517723
744,-15417.539376720553
745,11245.802087987773
746,4854.461630503414
747,-7340.58517699386
748,-9500.273776713526
749,-26919.3685916923
750,26534.57193384343
751,-52809.35019016289
752,10660.216984586557
753,-29945.68397154496
754,13347.09655479039
755,-6870.326862435788
756,-11184.914024970029
757,39370.78670159052
758,-12801.930381061044
759,4469.221616967581
760,11417.147976219188
761,-7954.579196096631
762,-17245.271394235082
763,15055.900504682213
764,12725.0792725184
765,33667.0126108774
766,22047.75507188379
767,-12473.622587013757
768,4071.606041603023
769,-9787.369763361989
770,-14502.460983183002
771,22373.418517368147
772,-1269.888986256905
773,3254.8084192436654
774,-7106.002547784243
775,16494.135046854382
776,30939.676145687
777,3918.2349776430055
778,28446.032312752446
779,-5046.577670017956
780,3260.374650121201
781,402.0040462296456
782,-5511.712410044391
783,20364.854268728057
784,-7498.339980980614
785,-902.0907683153637
786,-4028.033642030554
787,38019.27505572443
788,11035.449022711255
789,28270.741307555
790,-231.63397964811884
791,-5212.112615645397
792,-1005.5515536302701
793,4799.237727729604
794,-17106.5438600732
795,14829.25216808496
796,-17745.181210211478
797,4803.720319686923
798,-5641.868925449438
799,14696.431511239149
800,14847.452502303757
801,-1165.8391788804438
802,-16156.904141105013
803,-7320.687749801902
804,2940.640503564151
805,-17757.379359223647
806,10991.52401016769
807,-940.913046623813
808,22452.000932665076
809,7681.137776484247
810,-8269.039564760169
811,-62792.81646799459
812,-208.36482290900312
813,39708.48199992231
814,21125.65981407673
815,1054.3749631729443
816,14194.767872145865
817,29172.606378974626
818,14121.81779552647
819,8613.51408453472
820,-4138.845883417875
821,-27922.513664573664
822,-5506.868101622909
823,-17059.046671571443
824,-5127.871776931686
825,16639.405156320892
826,8693.34613893251
827,-20267.05742899049
828,-25296.552975674625
829,16413.895326590165
830,40984.32311620051
831,-16873.127505742013
832,-45570.53924267599
833,-11896.984892688924
834,-40638.6272664906
835,18897.361762101064
836,13187.06686784071
837,-29058.729399119504
838,5353.284637089819
839,33250.10967535828
840,-21317.416706484044
841,-18914.9918214255
842,28850.49580065254
843,-41172.398388559464
844,21340.677682958078
845,23860.348998748
846,25707.26810727059
847,25067.698854202405
848,-13348.66076752264
849,306.8929683503229
850,8551.910575165646
851,-45613.34342668415
852,-3711.8875698288903
853,-25157.62944313651
854,1538.3083266287576
855,4198.848512982018
856,22456.082638478838
857,-26716.4340254704
858,-23296.855279462878
859,-5309.326358365361
860,-21428.159679713426
861,-14867.138525410322
862,19502.590791665018
863,24043.703130092705
864,-28090.871750862803
865,-1693.698560802266
866,10795.35005822475
867,-3275.182189743733
868,19705.124806331703
869,-30304.60209108633
870,2153.387300501112
871,-38116.974130622344
872,-19334.288919996936
873,-4207.587224489544
874,31783.874890741892
875,5881.631102328422
876,-6607.205667877803
877,-787.3710000454448
878,818.0007015361916
879,3178.8257843477186
880,-4535.2720452710055
881,33202.760896886466
882,799.815477647353
883,29078.843390514376
884,10865.201547360513
885,-18098.54612872866
886,-21671.652427346446
887,-30941.904517306713
888,-2165.642544358736
889,23165.879829654703
890,-21688.26372878789
891,73835.37963207508
892,21718.04357916373
893,15569.858118940378
894,-8331.138109652093
895,636.3738013633993
896,-26490.59925745637
897,-7722.079014469637
898,16853.389581456315
899,2880.8589714150876
900,796.510851170402
901,33427.98386729392
902,8701.466963497689
903,2182.0328792743385
904,29288.32906177733
905,14188.285447152331
906,-17704.83389103925
907,-55611.21588129131
908,-5711.158304921351
909,8230.14471401344
910,23887.258980212966
911,20906.328505177516
912,20537.28753149812
913,-1577.3983797119
914,-3325.2255028043874
915,-30634.66292739287
916,81631.3079003985
917,10118.055900903884
918,6904.271426482592
919,-271.3101683226414
920,3795.4550839166623
921,-4638.38031781069
922,2423.130045962287
923,22740.644757025177
924,-5893.616082896711
925,26203.256786362268
926,8019.454413695959
927,46.911880649160594
928,9179.830585845979
929,-9733.25535637606
930,-10889.679037452443
931,1233.4395357274916
932,18612.67394423741
933,-8724.387185676023
934,-1674.146465210244
935,-21677.33592414297
936,25599.032261072192
937,10430.782246757299
938,-21063.295016090386
939,13980.008687677793
940,52562.28399991407
941,10686.574078810168
942,-12023.986756115919
943,22599.104043991538
944,2807.483234044863
945,6828.263755576219
946,16091.165179582313
947,-1014.0368442744948
948,-4040.5276931305416
949,303.71876837243326
950,-5850.662666741526
951,18848.561309817713
952,-3406.7657286014874
953,8279.051590888062
954,-29290.69125156151
955,-898.3341051100288
956,-7039.572782243369
957,27552.75077616051
958,-2297.8347640205175
959,6338.965281510493
960,26145.850109518273
961,-17602.209546950413
962,-10218.344863953767
963,-13797.40820230241
964,3305.0575999210123
965,-14907.099764148239
966,10623.61676101014
967,37981.389383492526
968,6826.355304852594
969,4095.248236088548
970,-4509.2306280704215
971,-13814.625817878172
972,-39770.80529145128
973,611.1365687157959
974,12364.904786340892
975,9230.492607716238
976,5008.8112265905365
977,23744.557871539146
978,-8279.908043609
979,24661.497620691545
980,5222.381252326537
981,-9412.068755290471
982,18383.203225152567
983,-39954.08783004549
984,2438.2957139434293
985,-11263.957157597877
986,11774.970836521592
987,16012.73190456885
988,-25332.966789678903
989,-1815.8550324055832
990,-33619.003518815385
991,44451.770241644466
992,29241.92560669873
993,-11516.048844752833
994,20653.0539486208
995,7761.636845202651
996,-4405.501749803778
997,16542.247561723925
998,12949.421135919634
999,15667.435997052584
1000,-2138.7504038889892
1001,3468.5074105453677
1002,4532.175979074556
1003,1826.5603527319618
1004,40646.69073053775
1005,-15159.47561646672
1006,13644.033524333965
1007,3645.0846321498975
1008,238.99037202028558
1009,-12888.703954930417
1010,2034.718992001377
1011,-4502.719991681166
1012,-852.516603723634
1013,1698.9011277104728
1014,-289.0150477718562
1015,-6892.978200478479
1016,-4973.36039203871
1017,-2739.8858666154556
1018,42985.1918275482
1019,-455.04745317669585
1020,-2642.910213852767
1021,-17247.95288703777
1022,-4297.0781662473455
1023,2410.1606790972874
1024,908.0993064087816
1025,562.4008986917324
1026,-3342.14218213642
1027,-19711.224780513905
1028,-2637.3398896059953
1029,-5469.971319021657
1030,-1082.264342754148
1031,1161.5150451189838
1032,-4936.872980410233
1033,23971.913968882058
1034,7737.370730468072
1035,27159.14366668975
1036,-12976.451351110358
1037,3688.2085258378647
1038,-9596.182944087777
1039,10763.558909313753
1040,4481.32538484782
1041,-57503.55078273872
1042,4577.5731253689155
1043,-31407.700770758558
1044,1242.9863434820436
1045,-3017.8876230521128
1046,2484.641265763901
1047,27280.26519102184
1048,25236.034929333255
1049,-15341.248080888763
1050,378.1568670286797
1051,6542.733215684071
1052,40946.01197231421
1053,-17025.173364799004
1054,-34637.7685786183
1055,33087.098028359
1056,24929.525852556806
1057,-41991.95466227224
1058,15817.20342714712
1059,23077.428280949127
1060,3236.8404363393784
1061,4872.332780453842
1062,37221.34096026141
1063,15040.702793895267
1064,25878.750263141934
1065,20896.485608313233
1066,-17207.241654217243
1067,-3298.6663086083718
1068,12635.945944130886
1069,30292.09229165688
1070,-3726.5182768497616
1071,-6729.40114553459
1072,2263.8206749092788
1073,14349.86659576185
1074,2934.772850792855
1075,-7375.091094322968
1076,-13806.364315478597
1077,-139.07006991794333
1078,-23804.607512105722
1079,3851.450251864735
1080,47077.225591556635
1081,-22405.4502683701
1082,-17299.389483925886
1083,-61091.48218809068
1084,-519.6978072035126
1085,815.2575597674586
1086,42218.268924950156
1087,7304.707817693241
1088,-29412.2234880249
1089,-4392.049820164684
1090,-13295.000139025971
1091,-39316.927527242806
1092,-11229.503350136336
1093,-5072.8035592897795
1094,-7282.384633588139
1095,55556.680765530095
1096,27170.65127486037
1097,1173.7320228093304
1098,-16349.352713734377
1099,21921.740573170595
1100,8006.542997921351
1101,17838.944564470556
1102,31181.61630281713
1103,-7263.215001009405
1104,57412.76767476741
1105,18704.68733277591
1106,-10729.883660076186
1107,14333.410644575022
1108,10205.564301130828
1109,-2463.061148000881
1110,867.5018063331954
1111,-6407.850715003442
1112,3930.815500450786
1113,20423.317370215897
1114,-4879.384534436278
1115,32792.99012645101
1116,-37389.96994339628
1117,-15498.315817481373
1118,19124.54603713844
1119,31134.763466775417
1120,-42160.25260529108
1121,13541.031708156224
1122,-20875.788420916535
1123,-7843.790981748141
1124,-116.38286014646292
1125,-21441.559093997348
1126,-44825.53353876853
1127,42930.962747603655
1128,13087.179057841655
1129,-14283.759930385742
1130,-20918.551497794222
1131,-19284.325445900206
1132,14202.32994646905
1133,21846.10643578088
1134,-2261.618477630429
1135,7738.55990514392
1136,-69178.24064172385
1137,-58360.2305336101
1138,-32054.21773722535
1139,7856.40830024844
1140,49260.981208495796
1141,28843.23433310911
1142,-18022.43955203565
1143,10751.622034330852
1144,-9003.490116229746
1145,-25914.227482311893
1146,34655.581979527604
1147,-34533.15654731123
1148,34738.86576331034
1149,21053.95662248647
1150,-7670.0026206406765
1151,20376.992808368523
1152,11219.05192422308
1153,15253.423218795098
1154,-18432.085860641673
1155,19988.167322847527
1156,26843.13327969797
1157,-7881.422943139449
1158,334.5006221421063
1159,-457.89855242474005
1160,26058.657986359205
1161,-40915.21426813584
1162,3910.9824827327393
1163,-4475.303084843326
1164,24719.877383148298
1165,12250.389623603318
1166,56476.14632909559
1167,-7063.7534161238
1168,-623.6644467818551
1169,-18166.908975824714
1170,-16136.629019014537
1171,-6857.849527931772
1172,-2540.4115605745465
1173,7531.72848147247
1174,-863.8732813503593
1175,1931.4566841009073
1176,-15435.031855835114
1177,-2345.934283532668
1178,-11123.604222159367
1179,-28768.64308567252
1180,-2518.52529317094
1181,10092.763876386918
1182,2976.5444497512653
1183,6402.565131654032
1184,-46854.00149182649
1185,-12042.849982380867
1186,7.811988260596991
1187,-21000.212279589847
1188,27363.79627700057
1189,-16816.235779346433
1190,1859.1546714599244
1191,8715.32591239782
1192,17582.236197110265
1193,1479.4927158341743
1194,24741.539896910544
1195,-7540.307087451685
1196,-9438.899339191616
1197,-2598.3141507375985
1198,44367.64828865649
1199,6060.771526637953
1200,9788.272439512424
1201,9103.530898632947
1202,10993.8220458664
1203,-16481.61715069972
1204,16115.594112394843
1205,-4121.1810685601085
1206,-6954.548539451789
1207,8248.336508184671
1208,-21444.17975695012
1209,42043.752310682554
1210,-12609.4473827919
1211,-18234.031918749213
1212,-25048.226267277263
1213,-1613.4470261661336
1214,-18543.717931827065
1215,46344.36662494065
1216,21549.822019160725
1217,-1465.3869718853384
1218,5545.693352046423
1219,8155.967628860846
1220,259.6187922116369
1221,31593.610801305156
1222,5201.993763578124
1223,29332.936582089867
1224,8127.748573559336
1225,15948.543144593481
1226,5381.403046061285
1227,-5664.039088030346
1228,10803.104045911226
1229,-2953.908039066009
1230,7208.6899266541
1231,546.6369226179086
1232,1576.1292496412061
1233,-14643.548206493724
1234,9917.123820888344
1235,23698.050465960056
1236,5011.970637118444
1237,9873.564536583144
1238,-10126.26821742719
1239,-3571.9582228423096
1240,43251.113815810066
1241,12536.022245757282
1242,14686.474189378321
1243,-19027.873139158823
1244,11061.419618482701
1245,-15099.634902014397
1246,5302.878472819924
1247,6822.975733236875
1248,7106.1011861609295
1249,15009.69702595193
1250,13337.429837831296
1251,-13584.433813758194
1252,-4162.502675275784
1253,-46148.05814816384
1254,-26673.922858681995
1255,23565.82088275859
1256,9567.68906022096
1257,919.2590796523727
1258,-26156.978676838335
1259,-24859.528078725096
1260,-11312.595699370839
1261,103.9662796431221
1262,54302.1656835489
1263,-28530.26052728668
1264,17322.16304851463
1265,47805.75197307812
1266,23508.931890349835
1267,16223.492340610828
1268,22091.277260980103
1269,-11037.984027586412
1270,-25994.234341475647
1271,11005.956777799409
1272,11611.551053292118
1273,8901.418547576759
1274,-4419.482371993363
1275,-20700.50550381001
1276,3023.275429953821
1277,-1088.2300460087135
1278,12765.69182122266
1279,57107.11108324863
1280,-16842.21181581542
1281,-455.0690208612941
1282,-5135.007128732745
1283,4835.317343391478
1284,-9206.713967841584
1285,-40134.849796425086
1286,-44354.377350202296
1287,-72017.45438187802
1288,11752.274365297519
1289,-24079.28672240209
1290,-7862.1921292115
1291,-18451.29770916328
1292,-10586.387455952354
1293,-18010.414410113823
1294,-3003.7185231880285
